time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.10547199845314026,0.12774400413036346,0.10935744002461434,0.10769600048661232,0.00379033095857723,,,,,,4096,32,8,16,131072,1,32,32,True,SDPA
0.10019200295209885,0.11177600175142288,0.10253951847553253,0.10214400291442871,0.002385198397766477,,,,,,4096,32,8,16,131072,1,32,64,True,SDPA
0.09935999661684036,0.12099199742078781,0.10211775824427605,0.1013759970664978,0.003105046777140348,,,,,,4096,32,8,16,131072,1,32,96,True,SDPA
0.09932799637317657,0.10751999914646149,0.10136895775794982,0.1013759970664978,0.0014022036529256724,,,,,,4096,32,8,16,131072,1,32,128,True,SDPA
0.0995199978351593,0.11260800063610077,0.102044158577919,0.1013759970664978,0.0021077939681556036,,,,,,4096,32,8,16,131072,1,32,160,True,SDPA
0.09961599856615067,0.1228799968957901,0.10256191805005073,0.10155199840664864,0.0036228828534118507,,,,,,4096,32,8,16,131072,1,32,192,True,SDPA
0.10022400319576263,0.10956799983978271,0.10244863823056222,0.10161599889397621,0.002011049322060616,,,,,,4096,32,8,16,131072,1,32,224,True,SDPA
0.1003199964761734,0.1228799968957901,0.10233791783452034,0.1013759970664978,0.003543210487330428,,,,,,4096,32,8,16,131072,1,32,256,True,SDPA
0.10035199671983719,0.12185599654912949,0.10258751794695854,0.10159999877214432,0.003399882451168823,,,,,,4096,32,8,16,131072,1,32,288,True,SDPA
0.10127999633550644,0.11059200018644333,0.10253823772072793,0.10239999741315842,0.001644357626416069,,,,,,4096,32,8,16,131072,1,32,320,True,SDPA
0.10035199671983719,0.12179200351238251,0.10286015823483467,0.1019200012087822,0.004056307619251212,,,,,,4096,32,8,16,131072,1,32,352,True,SDPA
0.10035199671983719,0.11584000289440155,0.10231039851903916,0.10143999755382538,0.002727437116114428,,,,,,4096,32,8,16,131072,1,32,384,True,SDPA
0.09958399832248688,0.3020800054073334,0.10617727801203727,0.1013759970664978,0.02814523430934976,,,,,,4096,32,8,16,131072,1,32,416,True,SDPA
0.09910400211811066,0.12185599654912949,0.10167295828461648,0.10113600268959999,0.003502320873785416,,,,,,4096,32,8,16,131072,1,32,448,True,SDPA
0.09932799637317657,0.12492799758911133,0.10154815807938576,0.10035199671983719,0.0038566938424167583,,,,,,4096,32,8,16,131072,1,32,480,True,SDPA
0.09932799637317657,0.1103999987244606,0.10142399862408638,0.10131199657917023,0.0017288090877525556,,,,,,4096,32,8,16,131072,1,32,512,True,SDPA
0.10035199671983719,0.11776000261306763,0.10250047773122788,0.10214400291442871,0.0029265858922212303,,,,,,4096,32,8,16,131072,1,32,544,True,SDPA
0.09932799637317657,0.28787198662757874,0.10541759788990021,0.10054399818181992,0.026272536481966886,,,,,,4096,32,8,16,131072,1,32,576,True,SDPA
0.09948799759149551,0.11673600226640701,0.10181503817439079,0.1013759970664978,0.00237609949953879,,,,,,4096,32,8,16,131072,1,32,608,True,SDPA
0.09932799637317657,0.11135999858379364,0.1013491179049015,0.10062399879097939,0.002306349157593833,,,,,,4096,32,8,16,131072,1,32,640,True,SDPA
0.09932799637317657,0.12697599828243256,0.10179967790842057,0.10075199976563454,0.004185715585912886,,,,,,4096,32,8,16,131072,1,32,672,True,SDPA
0.09932799637317657,0.11452800035476685,0.10106047824025154,0.10035199671983719,0.002451718471052482,,,,,,4096,32,8,16,131072,1,32,704,True,SDPA
0.09830400347709656,0.10662399977445602,0.10035647764801979,0.10035199671983719,0.0012564557702685003,,,,,,4096,32,8,16,131072,1,32,736,True,SDPA
0.09830400347709656,0.11468800157308578,0.10115455806255341,0.10039999708533287,0.002504010854299442,,,,,,4096,32,8,16,131072,1,32,768,True,SDPA
0.09852799773216248,0.13516800105571747,0.10159935787320137,0.10035199671983719,0.005158775734913649,,,,,,4096,32,8,16,131072,1,32,800,True,SDPA
0.09942399710416794,0.1085439994931221,0.10193215847015381,0.1013759970664978,0.0016423565326186467,,,,,,4096,32,8,16,131072,1,32,832,True,SDPA
0.10035199671983719,0.11468800157308578,0.10268159806728364,0.10220800340175629,0.0027425034236018384,,,,,,4096,32,8,16,131072,1,32,864,True,SDPA
0.10035199671983719,0.10956799983978271,0.10226623818278313,0.10187200084328651,0.0017416435497668076,,,,,,4096,32,8,16,131072,1,32,896,True,SDPA
0.10044799745082855,0.11347199976444244,0.10240383833646774,0.10235199704766273,0.001975752389881213,,,,,,4096,32,8,16,131072,1,32,928,True,SDPA
0.10035199671983719,0.11468800157308578,0.10256383821368217,0.10235199704766273,0.002612985556063232,,,,,,4096,32,8,16,131072,1,32,960,True,SDPA
0.09955199807882309,0.12099199742078781,0.10260607853531838,0.10155199840664864,0.0034947527626267884,,,,,,4096,32,8,16,131072,1,32,992,True,SDPA
0.1021760031580925,0.12399999797344208,0.10445311814546585,0.10342399775981903,0.0036848464514797376,,,,,,4096,32,8,16,131072,1,32,1024,True,SDPA
0.1013759970664978,0.11673600226640701,0.10392831802368165,0.10342399775981903,0.0026469524630288966,,,,,,4096,32,8,16,131072,1,32,1056,True,SDPA
0.1013759970664978,0.12595200538635254,0.10383679822087288,0.10286400094628334,0.0039168706052504524,,,,,,4096,32,8,16,131072,1,32,1088,True,SDPA
0.10127999633550644,0.11446399986743927,0.10300543814897538,0.10246399790048599,0.0019804860142063605,,,,,,4096,32,8,16,131072,1,32,1120,True,SDPA
0.1013759970664978,0.11468800157308578,0.10346431836485863,0.10321599990129471,0.0020013574083077384,,,,,,4096,32,8,16,131072,1,32,1152,True,SDPA
0.10060799866914749,0.11673600226640701,0.10312831819057465,0.10239999741315842,0.0023290076068245374,,,,,,4096,32,8,16,131072,1,32,1184,True,SDPA
0.1013759970664978,0.1199679970741272,0.10313983842730522,0.10239999741315842,0.002850678398163808,,,,,,4096,32,8,16,131072,1,32,1216,True,SDPA
0.10131199657917023,0.1159679964184761,0.10290751785039902,0.10239999741315842,0.0022180411005433506,,,,,,4096,32,8,16,131072,1,32,1248,True,SDPA
0.1013759970664978,0.130048006772995,0.10366911813616753,0.10241599753499031,0.004224750846049905,,,,,,4096,32,8,16,131072,1,32,1280,True,SDPA
0.1013759970664978,0.12083200365304947,0.10350143820047379,0.1024319976568222,0.0034495006885719858,,,,,,4096,32,8,16,131072,1,32,1312,True,SDPA
0.1013759970664978,0.11264000087976456,0.10382015809416771,0.10342399775981903,0.0018669792625640646,,,,,,4096,32,8,16,131072,1,32,1344,True,SDPA
0.10239999741315842,0.11776000261306763,0.10378559812903404,0.10342399775981903,0.002271047263732688,,,,,,4096,32,8,16,131072,1,32,1376,True,SDPA
0.1013759970664978,0.1271360069513321,0.10360511839389801,0.10326399654150009,0.0036602618612141978,,,,,,4096,32,8,16,131072,1,32,1408,True,SDPA
0.1013759970664978,0.12086399644613266,0.10378751799464225,0.1032479964196682,0.0033142780954429443,,,,,,4096,32,8,16,131072,1,32,1440,True,SDPA
